best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,lat,lon,min_dist_to_city_mi
WNG-533,61.88,6.7,1,True,48.5,-113.0,55.3513715129871
XKA-598,36.92,28.63,0,False,49.0,-113.0,69.63740599460017
,0.0,,0,False,25.0,-112.5,449.81708070116895
,0.0,,0,False,25.5,-112.5,416.0705782069768
,0.0,,0,False,26.0,-112.5,382.46647896042776
,0.0,,0,False,26.5,-112.5,349.04591506787403
,0.0,,0,False,27.0,-112.5,315.8671496256576
,0.0,,0,False,27.5,-112.5,283.0152362232601
,0.0,,0,False,28.0,-112.5,250.61874273378342
,0.0,,0,False,28.5,-112.5,218.87998361932966
,0.0,,0,False,29.0,-112.5,188.13214281155436
,0.0,,0,False,29.5,-112.5,158.95132002318687
,0.0,,0,False,30.0,-112.5,132.37788439200688
KEC-94,-11.29,197.35,0,False,30.5,-112.5,110.31250908917535
KEC-94,-9.42,163.15,0,False,31.0,-112.5,95.91849849079472
WWG-42,22.69,157.42,0,False,31.5,-112.5,92.83550173557792
WXL-30,24.47,104.58,0,False,32.0,-112.5,73.63127467203417
WXL-30,12.09,99.86,0,False,32.5,-112.5,46.96560965977019
WWF-52,31.71,43.98,0,False,35.5,-112.5,51.426168565099815
WWF-52,56.05,19.92,1,True,36.0,-112.5,72.66691422837064
WWF-51,53.85,88.74,1,True,36.5,-112.5,42.464803647573994
KJY-61,24.11,38.53,0,False,37.5,-112.5,34.959626875998886
WXM-24,23.07,55.78,0,False,38.0,-112.5,33.72620326463641
WXM-24,47.48,79.82,0,False,39.5,-112.5,38.32465911694508
WWF-47,72.91,10.82,2,True,40.0,-112.5,33.69744016625671
WXL-33,61.46,35.44,2,True,44.0,-112.5,36.946865323604484
WNG-638,32.7,32.37,0,False,44.5,-112.5,58.50882626783612
WNG-638,20.91,12.14,0,False,45.0,-112.5,62.7863062579413
WXK-66,26.48,39.16,0,False,47.0,-112.5,35.977088113697896
WXK-66,37.91,59.52,0,False,47.5,-112.5,56.046525309410825
WWG-84,42.26,31.27,0,False,48.0,-112.5,65.55209746663358
WWG-84,38.66,24.32,0,False,48.5,-112.5,78.05547216571873
XKA-598,62.08,19.67,1,True,49.0,-112.5,88.59072363999736
,0.0,,0,False,25.0,-112.0,444.3669642008592
,0.0,,0,False,25.5,-112.0,410.19854229871055
,0.0,,0,False,26.0,-112.0,376.0990354466467
,0.0,,0,False,26.5,-112.0,342.0890528663361
,0.0,,0,False,27.0,-112.0,308.19823346512317
,0.0,,0,False,27.5,-112.0,274.47072273268793
,0.0,,0,False,28.0,-112.0,240.97510197359642
,0.0,,0,False,28.5,-112.0,207.8235251387501
,0.0,,0,False,29.0,-112.0,175.2113900508912
,0.0,,0,False,29.5,-112.0,143.50693586977437
,0.0,,0,False,30.0,-112.0,113.47354744812274
KEC-94,-11.09,195.75,0,False,30.5,-112.0,86.86223129968423
WXL-30,11.16,122.38,0,False,31.0,-112.0,67.82805052320563
WWG-42,22.93,141.31,0,False,31.5,-112.0,63.58488515222562
WXL-30,23.43,77.09,0,False,32.0,-112.0,56.6226819553268
WXK-76,21.15,28.87,0,False,35.5,-112.0,30.550489038647868
WXM-89,52.22,95.12,1,True,36.0,-112.0,60.1633267087861
WXM-89,54.5,72.64,1,True,36.5,-112.0,40.98722788226859
KJY-61,31.7,18.99,0,False,37.5,-112.0,47.1087002861318
KJY-61,47.95,18.17,0,False,38.0,-112.0,52.943577792200486
KZZ-72,52.66,4.1,1,True,42.5,-112.0,34.91982210956131
KJY-57,7.88,63.74,0,False,44.5,-112.0,47.95371779321939
KJY-57,7.02,95.05,0,False,45.0,-112.0,65.83358282426191
WXL-33,-0.33,141.94,0,False,45.5,-112.0,42.153470361805894
KGG-97,56.91,51.16,1,True,46.0,-112.0,32.284573217282365
WXJ-43,48.33,32.61,0,False,47.5,-112.0,32.707758654817866
WWG-84,49.02,22.86,0,False,48.0,-112.0,47.386097081854096
WWG-84,61.9,11.86,1,True,48.5,-112.0,76.21042938836183
XKA-598,29.4,31.24,0,False,49.0,-112.0,108.43228082082243
,0.0,,0,False,25.0,-111.5,440.95304838463295
,0.0,,0,False,25.5,-111.5,406.5141881416685
,0.0,,0,False,26.0,-111.5,372.0953096336411
,0.0,,0,False,26.5,-111.5,337.7025226309148
,0.0,,0,False,27.0,-111.5,303.34470197404846
,0.0,,0,False,27.5,-111.5,269.035244450699
,0.0,,0,False,28.0,-111.5,234.79535225923857
,0.0,,0,False,28.5,-111.5,200.66063963421533
,0.0,,0,False,29.0,-111.5,166.69573283621978
,0.0,,0,False,29.5,-111.5,133.03075810799845
,0.0,,0,False,30.0,-111.5,99.96918567226786
WXL-30,-5.7,140.48,0,False,30.5,-111.5,68.39176705217064
WXL-30,-6.86,107.96,0,False,31.0,-111.5,41.808728276632905
WXL-30,24.87,77.22,0,False,31.5,-111.5,34.719532931601
WXL-30,-8.67,51.55,0,False,32.0,-111.5,31.67850526953678
WXK-76,58.51,52.7,1,True,36.0,-111.5,56.580671821852896
WXM-89,57.51,50.8,1,True,36.5,-111.5,30.576665244690403
KJY-61,62.92,27.1,2,True,37.5,-111.5,38.5219383577393
WXM-89,54.14,75.12,1,True,38.0,-111.5,61.71153410870215
WNG-594,8.92,58.63,0,False,38.5,-111.5,36.78474683712623
KZZ-72,35.28,21.55,0,False,42.5,-111.5,48.932992171135
KZZ-72,39.31,39.73,0,False,43.0,-111.5,40.03552942589533
KJY-57,58.06,55.35,1,True,44.5,-111.5,49.03282285654996
WNG-638,-18.08,60.4,0,False,45.0,-111.5,51.901735270649425
WXK-66,34.46,15.57,0,False,47.0,-111.5,35.913081397556645
WXJ-43,44.14,28.47,0,False,48.0,-111.5,35.67633576930307
WWG-84,62.1,27.22,1,True,48.5,-111.5,69.60470833925521
XKA-598,27.2,50.86,0,False,49.0,-111.5,88.79619194186404
,0.0,,0,False,25.0,-111.0,439.6228311242932
,0.0,,0,False,25.5,-111.0,405.0772782251317
,0.0,,0,False,26.0,-111.0,370.53200291310173
,0.0,,0,False,26.5,-111.0,335.98709081126367
,0.0,,0,False,27.0,-111.0,301.4426667906061
,0.0,,0,False,27.5,-111.0,266.89892036739735
,0.0,,0,False,28.0,-111.0,232.35615375228934
,0.0,,0,False,28.5,-111.0,197.81488023402488
,0.0,,0,False,29.0,-111.0,163.27604741636318
,0.0,,0,False,29.5,-111.0,128.7416196904964
KXI-24,-11.99,195.33,0,False,30.0,-111.0,94.21644115582006
KEC-94,-10.11,205.45,0,False,30.5,-111.0,59.71655625260627
WXK-76,61.24,38.11,1,True,35.5,-111.0,36.658026909875204
WXM-89,54.15,71.84,1,True,36.0,-111.0,66.04113531763421
WXM-89,60.08,37.62,1,True,36.5,-111.0,41.515139917827625
KJY-61,35.58,51.04,0,False,37.5,-111.0,47.56274579749524
KJY-61,31.7,50.59,0,False,38.0,-111.0,78.17930962227432
WNG-687,57.04,95.26,1,True,38.5,-111.0,61.70971839903318
WNG-669,41.03,16.4,0,False,39.0,-111.0,39.77660704240213
KXI-85,45.66,44.99,0,False,42.0,-111.0,44.019771667070806
WXL-63,59.86,44.87,1,True,42.5,-111.0,62.506843307062816
WNG-569,57.47,10.58,1,True,43.0,-111.0,34.55921211100114
KJY-57,46.33,26.56,0,False,44.0,-111.0,38.1666455205349
WNG-667,48.19,23.89,0,False,44.5,-111.0,61.1330915617694
KJY-57,16.94,90.97,0,False,45.0,-111.0,47.25163191784268
WXK-66,61.37,40.53,1,True,46.5,-111.0,48.904866790958955
WXK-66,22.94,35.61,0,False,47.0,-111.0,37.39236268987647
WXJ-43,40.91,30.96,0,False,48.0,-111.0,37.13750505900257
WWG-84,35.55,48.92,0,False,48.5,-111.0,60.559068413485534
XKA-598,14.89,72.24,0,False,49.0,-111.0,68.01198613682512
,0.0,,0,False,25.0,-110.5,440.3952169844657
,0.0,,0,False,25.5,-110.5,405.91170569685846
,0.0,,0,False,26.0,-110.5,371.43995756793106
,0.0,,0,False,26.5,-110.5,336.9835825891575
,0.0,,0,False,27.0,-110.5,302.5478332630783
,0.0,,0,False,27.5,-110.5,268.1406562412347
,0.0,,0,False,28.0,-110.5,233.77466779616233
,0.0,,0,False,28.5,-110.5,199.47115768455586
,0.0,,0,False,29.0,-110.5,165.2690348387557
,0.0,,0,False,29.5,-110.5,131.2475854991108
KEC-94,-50.43,247.98,0,False,30.0,-110.5,97.59593856823722
WXL-30,-0.3,135.15,0,False,30.5,-110.5,64.89198301849922
KXI-24,2.14,120.27,0,False,31.0,-110.5,35.83204444387539
WXL-30,60.34,42.13,1,True,33.0,-110.5,30.431649998756345
KXI-23,34.92,53.52,0,False,34.0,-110.5,32.22020007951342
WXK-76,56.8,64.36,1,True,35.5,-110.5,34.86924684314579
WXK-76,27.66,80.91,0,False,36.0,-110.5,68.37181814576749
WXM-89,39.14,42.22,0,False,36.5,-110.5,63.605459935486245
WXM-89,65.31,20.54,1,True,37.0,-110.5,55.73530179714441
WXM-89,35.86,38.05,0,False,37.5,-110.5,67.48357662492195
WXM-89,16.44,69.72,0,False,38.0,-110.5,64.9539980875883
WNG-687,59.38,72.59,1,True,38.5,-110.5,51.70115145750998
WNG-669,37.44,37.38,0,False,39.0,-110.5,44.716732338070216
KJY-79,68.28,29.2,2,True,40.0,-110.5,31.668719959425268
KXI-85,26.21,32.28,0,False,41.0,-110.5,30.130460229393208
KJY-75,54.13,11.15,1,True,42.0,-110.5,56.46687173743566
KZZ-72,6.2,72.46,0,False,42.5,-110.5,68.5926693793847
WNG-679,52.35,31.05,1,True,43.0,-110.5,35.42810618278013
KWN-39,39.4,39.31,0,False,44.0,-110.5,38.942337051679544
WNG-667,78.96,8.51,1,True,44.5,-110.5,71.21280392135168
WNG-686,45.29,10.57,0,False,45.0,-110.5,46.13881441362993
KAD-95,53.31,65.46,1,True,46.5,-110.5,57.633592110713735
WXK-66,25.61,58.37,0,False,47.0,-110.5,49.39478427361347
WXJ-43,34.33,38.87,0,False,47.5,-110.5,37.31019015997228
WXK-66,34.92,98.88,0,False,48.0,-110.5,50.642055657452445
WXL-53,55.12,35.96,1,True,48.5,-110.5,37.71911899236786
WXL-53,42.9,50.0,0,False,49.0,-110.5,49.02208074805983
,0.0,,0,False,25.0,-110.0,440.34500550564303
,0.0,,0,False,25.5,-110.0,405.8696805442508
,0.0,,0,False,26.0,-110.0,371.4076339920444
,0.0,,0,False,26.5,-110.0,336.9629399606807
,0.0,,0,False,27.0,-110.0,302.54152535918354
,0.0,,0,False,27.5,-110.0,268.1523551786333
,0.0,,0,False,28.0,-110.0,233.80965760492458
,0.0,,0,False,28.5,-110.0,199.53742954053124
,0.0,,0,False,29.0,-110.0,165.37948783634562
,0.0,,0,False,29.5,-110.0,131.4249733855064
WXL-30,-27.0,174.94,0,False,30.0,-110.0,97.72409131389124
KXI-24,-6.18,148.84,0,False,30.5,-110.0,63.24263270914879
KXI-24,29.75,45.8,0,False,32.0,-110.0,35.4148874092861
KXI-23,43.54,48.72,0,False,33.5,-110.0,44.02610122498554
KXI-23,59.51,66.09,1,True,35.0,-110.0,33.411511983183324
WWF-99,38.19,50.05,0,False,35.5,-110.0,51.76183692199094
KXI-23,9.95,132.79,0,False,36.0,-110.0,77.73779561981931
WNG-687,57.2,97.21,1,True,36.5,-110.0,88.88932614550961
WNG-687,61.43,65.13,1,True,37.0,-110.0,81.98928606210453
WXM-89,56.41,57.63,1,True,37.5,-110.0,77.92200880399753
WNG-556,32.44,51.79,0,False,38.0,-110.0,46.40105438493527
WNG-687,52.01,85.32,1,True,39.0,-110.0,38.42387913050287
WNG-669,8.18,64.24,0,False,39.5,-110.0,43.24221527846855
KXI-34,39.13,54.55,0,False,41.0,-110.0,44.82194976144105
KJY-75,42.99,28.24,0,False,42.0,-110.0,43.34781540992259
WNG-679,58.37,24.11,1,True,42.5,-110.0,67.03360767486141
WNG-679,76.41,11.41,1,True,43.0,-110.0,50.82185780809827
WNG-723,39.76,15.63,0,False,43.5,-110.0,38.848102633836504
WNG-723,4.19,37.91,0,False,44.0,-110.0,53.12635315316174
WNG-667,11.73,28.13,0,False,44.5,-110.0,46.585223950622215
WNG-686,1.12,34.98,0,False,45.0,-110.0,53.34088698768684
WNG-563,7.54,112.43,0,False,46.0,-110.0,35.22578249636228
KAD-95,38.52,42.61,0,False,46.5,-110.0,46.04962312695299
KZZ-54,31.61,31.11,0,False,47.5,-110.0,40.181535633698225
KZZ-54,52.55,60.79,1,True,48.0,-110.0,40.247887017980496
WXL-53,40.31,37.27,0,False,49.0,-110.0,34.89214629372527
,0.0,,0,False,25.0,-109.5,439.4587983717984
,0.0,,0,False,25.5,-109.5,404.91227772095004
,0.0,,0,False,26.0,-109.5,370.36585493111795
,0.0,,0,False,26.5,-109.5,335.8195602040532
,0.0,,0,False,27.0,-109.5,301.27343759398497
,0.0,,0,False,27.5,-109.5,266.7275539781588
,0.0,,0,False,28.0,-109.5,232.18201603527788
,0.0,,0,False,28.5,-109.5,197.6370050292225
,0.0,,0,False,29.0,-109.5,163.09285579515856
WXL-30,-13.88,217.03,0,False,29.5,-109.5,128.55026306387623
WZ-2516,-9.43,189.36,0,False,30.0,-109.5,94.01094257641341
WXL-30,-33.2,154.08,0,False,30.5,-109.5,59.48059500724565
WXL-30,52.96,81.23,1,True,32.0,-109.5,44.267061858820256
KXI-24,34.7,62.07,0,False,33.5,-109.5,35.03107710055014
KXI-23,42.18,61.64,0,False,35.0,-109.5,47.07786330183838
WWF-99,30.66,25.9,0,False,35.5,-109.5,42.35287336376294
WNG-687,22.22,127.13,0,False,36.0,-109.5,53.76880033776737
WNG-687,22.87,92.59,0,False,36.5,-109.5,75.15287328162977
WNG-687,62.39,58.06,2,True,37.0,-109.5,56.274270850378194
WNG-687,70.14,23.57,1,True,37.5,-109.5,51.703521397998905
WNG-556,66.08,37.77,2,True,38.0,-109.5,39.468151067222834
WXM-23,17.92,63.32,0,False,39.5,-109.5,47.66319561346376
WXM-23,65.44,29.0,2,True,40.0,-109.5,31.273777522660378
KJY-79,6.85,81.37,0,False,41.0,-109.5,35.436287328207676
KJY-75,53.58,52.84,1,True,42.0,-109.5,31.394381379014572
WNG-679,38.63,32.1,0,False,42.5,-109.5,44.02115863968729
WNG-679,25.36,24.0,0,False,43.0,-109.5,39.222074497276324
WNG-723,78.06,9.43,1,True,43.5,-109.5,59.37849266240045
WNG-723,30.96,35.82,0,False,44.0,-109.5,42.210453578709505
WNG-563,13.22,42.69,0,False,45.0,-109.5,38.48544458049903
WXL-27,39.99,59.45,0,False,45.5,-109.5,37.2441022137844
KAD-95,64.27,25.37,1,True,46.0,-109.5,41.73398159641309
KAD-95,56.48,21.96,1,True,46.5,-109.5,38.18130618341918
KZZ-54,26.79,22.33,0,False,47.5,-109.5,31.04985176802308
KZZ-54,32.56,56.83,0,False,48.0,-109.5,38.31497271865984
WXL-53,55.32,36.27,1,True,49.0,-109.5,32.689046343308846
,0.0,,0,False,25.0,-109.0,440.6761380623166
,0.0,,0,False,25.5,-109.0,406.2273303496871
,0.0,,0,False,26.0,-109.0,371.7966843516452
,0.0,,0,False,26.5,-109.0,337.3897603786537
,0.0,,0,False,27.0,-109.0,303.0146394081412
,0.0,,0,False,27.5,-109.0,268.683528311096
,0.0,,0,False,28.0,-109.0,234.41576419760884
,0.0,,0,False,28.5,-109.0,200.2438715023847
,0.0,,0,False,29.0,-109.0,166.22698672286813
WXL-30,-19.3,229.13,0,False,29.5,-109.0,132.48456379076512
WZ-2516,-44.2,181.61,0,False,30.0,-109.0,99.29679587526863
WXK-25,-11.0,173.98,0,False,30.5,-109.0,67.48698548505772
WZ-2516,6.94,114.41,0,False,31.0,-109.0,40.44846432301728
WZ-2516,36.43,82.0,0,False,31.5,-109.0,33.23565620858499
KXI-24,56.43,66.86,1,True,32.0,-109.0,54.4066626722543
KXI-24,58.82,50.46,1,True,32.5,-109.0,39.94900005587265
WZ-2516,54.48,71.62,1,True,33.5,-109.0,36.8105220609908
KXI-23,62.83,42.44,1,True,34.5,-109.0,32.03909970046314
KXI-23,57.45,69.64,1,True,35.0,-109.0,38.512963175958234
WWF-99,44.26,19.04,0,False,36.0,-109.0,36.20468098998259
WNG-687,28.9,95.98,0,False,36.5,-109.0,48.645951877243
WNG-687,19.73,63.28,0,False,37.0,-109.0,33.56660314886156
WNG-687,68.83,27.44,1,True,38.0,-109.0,49.32616520289279
WXM-55,11.53,75.75,0,False,40.0,-109.0,42.18109548153351
KXI-85,30.84,102.13,0,False,41.0,-109.0,42.71947264456388
KXI-34,34.31,39.83,0,False,42.0,-109.0,30.26263382833482
WNG-723,42.64,34.48,0,False,43.5,-109.0,43.32122209100605
WNG-563,48.04,41.23,0,False,44.0,-109.0,36.11453417155939
KAD-95,57.9,16.86,1,True,46.5,-109.0,43.755876589917236
KZZ-54,34.31,33.54,0,False,47.5,-109.0,37.581718832988194
KZZ-54,14.94,62.06,0,False,48.0,-109.0,48.720275894439354
WXL-53,31.78,32.73,0,False,48.5,-109.0,31.17068859385247
WXL-53,51.59,47.75,1,True,49.0,-109.0,44.23241399592541
,0.0,,0,False,25.0,-108.5,443.9797013162135
,0.0,,0,False,25.5,-108.5,409.79293909824736
,0.0,,0,False,26.0,-108.5,375.6718460295801
,0.0,,0,False,26.5,-108.5,341.6360990959826
,0.0,,0,False,27.0,-108.5,307.71401978615216
,0.0,,0,False,27.5,-108.5,273.94783683987697
,0.0,,0,False,28.0,-108.5,240.40324937561863
,0.0,,0,False,28.5,-108.5,207.18791726478318
,0.0,,0,False,29.0,-108.5,174.4899700048376
KXI-24,-34.7,231.81,0,False,29.5,-108.5,142.66559531487277
WXK-25,-9.18,172.76,0,False,30.0,-108.5,112.45888347530388
KXI-24,-27.3,168.43,0,False,30.5,-108.5,85.5998529657274
WZ-2516,11.2,109.41,0,False,31.0,-108.5,66.2908378149095
WZ-2516,30.84,74.9,0,False,31.5,-108.5,62.03564731790059
WZ-2516,23.66,40.46,0,False,32.0,-108.5,47.4262337271295
WZ-2516,23.61,63.56,0,False,33.5,-108.5,51.611610044948094
KXI-24,14.06,121.46,0,False,34.0,-108.5,46.12763843814051
KXI-23,24.8,66.98,0,False,34.5,-108.5,52.95181978373126
KXI-23,18.69,86.71,0,False,35.0,-108.5,38.40122569072844
WWF-99,23.8,40.91,0,False,36.0,-108.5,36.087270273322204
WNG-687,20.48,53.51,0,False,38.0,-108.5,45.12138300285293
WWG-43,32.64,71.58,0,False,40.0,-108.5,50.225325022774655
WXM-55,29.2,98.99,0,False,40.5,-108.5,49.61523631167669
KXI-34,36.79,43.87,0,False,41.0,-108.5,55.68983153142426
KXI-34,62.99,32.47,1,True,41.5,-108.5,37.994020538177224
KXI-34,54.28,50.71,1,True,42.0,-108.5,46.61179897588992
WNG-573,69.44,25.58,2,True,43.5,-108.5,31.977171834603077
WXL-27,29.72,48.5,0,False,46.5,-108.5,49.169906533932
WNG-670,79.69,7.84,1,True,47.0,-108.5,45.07417678765578
KZZ-54,50.73,53.36,1,True,47.5,-108.5,54.40049878350837
WWG-85,40.5,37.04,0,False,48.0,-108.5,65.8539174363001
WXL-53,37.15,55.62,0,False,48.5,-108.5,53.99588265326016
WXL-53,26.64,65.44,0,False,49.0,-108.5,62.29945196630057
,0.0,,0,False,25.0,-108.0,449.32341938537803
,0.0,,0,False,25.5,-108.0,415.5511151416412
,0.0,,0,False,26.0,-108.0,381.9168754656286
,0.0,,0,False,26.5,-108.0,348.4606820088979
,0.0,,0,False,27.0,-108.0,315.2392281739366
,0.0,,0,False,27.5,-108.0,282.3353896036333
,0.0,,0,False,28.0,-108.0,249.87467027615708
,0.0,,0,False,28.5,-108.0,218.05505505186724
,0.0,,0,False,29.0,-108.0,187.20374180604992
WXK-25,-12.06,183.01,0,False,29.5,-108.0,157.88936860011097
KXI-24,-36.7,213.13,0,False,30.0,-108.0,131.14664484518283
WXK-25,9.74,127.17,0,False,30.5,-108.0,108.88714451424022
WZ-2516,27.39,112.14,0,False,31.0,-108.0,88.4963852198921
KXI-24,17.8,134.25,0,False,31.5,-108.0,54.71251306663717
WXJ-38,-10.46,128.02,0,False,33.5,-108.0,48.00263911687846
WXJ-38,6.17,133.97,0,False,34.0,-108.0,62.73548960737849
WXJ-33,10.5,153.6,0,False,34.5,-108.0,46.1363455232801
WWF-99,21.66,67.47,0,False,36.0,-108.0,50.21019839796458
KXI-90,17.39,30.52,0,False,38.0,-108.0,33.28843681488578
KWN-56,20.0,72.92,0,False,40.0,-108.0,34.26552919118315
WXM-55,4.97,132.92,0,False,41.0,-108.0,40.671537143011605
KXI-37,41.44,41.31,0,False,41.5,-108.0,44.526576942849154
KXI-37,43.52,45.06,0,False,42.0,-108.0,42.469103549765
WNG-573,29.73,64.76,0,False,42.5,-108.0,42.872851445687466
WNG-573,75.39,4.34,1,True,43.5,-108.0,34.80151502069334
WNG-568,53.03,32.0,1,True,44.5,-108.0,34.441743952599516
WNG-563,23.09,50.59,0,False,45.0,-108.0,40.14873157840843
WXL-27,49.56,27.04,0,False,45.5,-108.0,33.23521468148872
WXL-27,67.23,21.5,1,True,46.0,-108.0,30.185219565832355
WNG-670,48.47,37.44,0,False,46.5,-108.0,55.71962656659808
WNG-670,51.97,15.76,1,True,47.0,-108.0,68.57442725587765
WNG-670,41.32,38.5,0,False,47.5,-108.0,74.86732092238744
WWG-85,16.41,24.79,0,False,48.0,-108.0,85.77396655292006
WWG-85,52.99,11.36,1,True,48.5,-108.0,76.85412225080572
WXL-32,11.6,102.13,0,False,49.0,-108.0,82.72023113842931
,0.0,,0,False,25.0,-107.5,438.56355917174733
,0.0,,0,False,25.5,-107.5,409.4919827479328
,0.0,,0,False,26.0,-107.5,381.33149397305374
,0.0,,0,False,26.5,-107.5,354.29940732288856
,0.0,,0,False,27.0,-107.5,325.0532659466487
,0.0,,0,False,27.5,-107.5,291.4883775205961
,0.0,,0,False,28.0,-107.5,258.1822032544792
,0.0,,0,False,28.5,-107.5,225.2495357860434
,0.0,,0,False,29.0,-107.5,192.881788208687
WXK-25,0.67,170.35,0,False,29.5,-107.5,161.41915227956727
WZ-2516,-3.18,186.59,0,False,30.0,-107.5,131.51284708600514
WXK-25,12.84,108.37,0,False,30.5,-107.5,104.50762154414977
WXK-25,19.08,81.78,0,False,31.0,-107.5,77.84059638841535
WXK-25,44.51,63.39,0,False,31.5,-107.5,54.75653450936426
WXJ-38,16.1,106.98,0,False,34.0,-107.5,34.198600891944736
WXJ-34,12.31,56.22,0,False,34.5,-107.5,42.400781419248055
KWN-54,13.61,129.74,0,False,35.5,-107.5,30.465814824753302
KWN-54,21.18,95.53,0,False,36.0,-107.5,56.83827400451143
KWN-54,17.59,61.69,0,False,36.5,-107.5,30.842018581179563
WXM-54,7.55,53.14,0,False,38.0,-107.5,37.808297968719295
KXI-90,28.05,46.34,0,False,39.0,-107.5,31.257910467183713
KXI-37,21.73,48.9,0,False,41.0,-107.5,33.49998090373381
WXM-47,30.33,61.49,0,False,42.5,-107.5,51.357493651970984
WNG-573,65.77,39.23,1,True,43.0,-107.5,46.18433829227864
WNG-568,63.81,48.06,1,True,43.5,-107.5,41.473423693772915
WNG-563,61.18,66.86,2,True,44.5,-107.5,33.42024414956453
WNG-724,53.86,17.03,1,True,45.5,-107.5,54.50409309880636
WXL-27,27.61,42.99,0,False,46.0,-107.5,52.5415803010466
WNG-724,29.41,52.17,0,False,46.5,-107.5,70.2666793361188
WNG-670,55.15,39.32,1,True,47.0,-107.5,88.77209568897322
WNG-670,42.3,52.6,0,False,47.5,-107.5,96.69219856678923
WXL-32,17.73,54.81,0,False,48.0,-107.5,106.93381990136702
WWG-85,32.62,20.74,0,False,48.5,-107.5,99.7220449471469
KPS-507,9.44,58.72,0,False,49.0,-107.5,104.11831557503741
,0.0,,0,False,25.0,-107.0,423.0095852439764
,0.0,,0,False,25.5,-107.0,392.86299983088185
,0.0,,0,False,26.0,-107.0,363.4976596235963
,0.0,,0,False,26.5,-107.0,335.11900288813763
,0.0,,0,False,27.0,-107.0,307.99988683270425
,0.0,,0,False,27.5,-107.0,282.5032778988966
,0.0,,0,False,28.0,-107.0,251.22142775163167
,0.0,,0,False,28.5,-107.0,217.27561766931294
,0.0,,0,False,29.0,-107.0,183.55403466868194
KJY-69,-22.2,210.31,0,False,29.5,-107.0,150.2077715142015
WXK-25,-9.97,128.43,0,False,30.0,-107.0,117.55665443122652
WXK-25,3.93,95.21,0,False,30.5,-107.0,86.39248114200899
WZ-2516,3.03,137.68,0,False,31.0,-107.0,59.11561578117107
WXK-25,57.79,36.98,1,True,31.5,-107.0,32.51579663957596
WXJ-33,19.91,69.77,0,False,36.0,-107.0,52.08298583123149
KWN-54,35.63,73.69,0,False,36.5,-107.0,53.0556278629316
WXM-54,38.1,29.23,0,False,38.0,-107.0,37.923941052312415
KXI-34,18.29,114.14,0,False,41.0,-107.0,37.2746730565371
WXM-47,68.04,37.56,1,True,42.5,-107.0,41.87175024803879
WXM-47,43.13,38.43,0,False,43.0,-107.0,36.051111152351474
WNG-662,27.42,23.9,0,False,43.5,-107.0,56.85999069034468
WNG-662,45.87,26.7,0,False,44.0,-107.0,47.42978102802455
WXM-46,30.04,62.14,0,False,45.5,-107.0,48.755109940429804
WNG-719,37.38,26.72,0,False,46.0,-107.0,62.215927814712174
WNG-719,64.0,18.07,1,True,46.5,-107.0,55.660296780576594
KHB-53,40.23,21.53,0,False,47.0,-107.0,68.64515376509239
KHB-53,51.31,13.98,1,True,47.5,-107.0,93.34391871266595
WXL-32,43.23,31.73,0,False,48.0,-107.0,122.88555121510753
WXL-32,15.78,45.2,0,False,48.5,-107.0,122.59352805807768
KPS-507,35.91,37.09,0,False,49.0,-107.0,125.99607316148527
,0.0,,0,False,25.0,-106.5,409.15140719381935
,0.0,,0,False,25.5,-106.5,377.96755250224345
,0.0,,0,False,26.0,-106.5,347.418494260411
,0.0,,0,False,26.5,-106.5,317.6874140730309
,0.0,,0,False,27.0,-106.5,289.0268503046493
,0.0,,0,False,27.5,-106.5,261.78864033588496
,0.0,,0,False,28.0,-106.5,236.4648169436818
,0.0,,0,False,28.5,-106.5,213.2321474639933
WNG-695,-20.6,241.83,0,False,29.0,-106.5,178.77332418322152
WXK-25,-7.14,159.28,0,False,29.5,-106.5,144.35664597633902
WXK-25,10.91,124.74,0,False,30.0,-106.5,110.02167108785801
WXK-25,26.27,90.19,0,False,30.5,-106.5,75.87939151047112
WXK-25,40.87,55.65,0,False,31.0,-106.5,42.397913630744654
WXJ-38,19.74,50.01,0,False,33.0,-106.5,32.180310393928885
WXJ-38,11.69,41.91,0,False,33.5,-106.5,44.85624241331571
WXJ-33,26.42,63.58,0,False,36.5,-106.5,41.88878598315416
WXJ-37,19.48,97.42,0,False,37.0,-106.5,34.55308730138249
WXM-54,57.28,16.57,1,True,37.5,-106.5,33.23752428408729
WXM-54,31.47,19.3,0,False,38.0,-106.5,44.114276341795986
WXM-37,44.34,58.39,0,False,41.0,-106.5,39.878482236197854
WXM-47,28.65,85.7,0,False,41.5,-106.5,42.36341188603984
WXM-47,31.4,51.43,0,False,42.0,-106.5,40.213505447226034
WXM-47,64.62,53.58,1,True,43.5,-106.5,46.28716436815366
WXM-46,47.12,46.75,0,False,44.0,-106.5,53.14740960844651
WXM-46,39.45,22.39,0,False,44.5,-106.5,30.478219173546805
WXM-46,59.9,65.53,1,True,45.5,-106.5,53.6501202503931
WNG-719,42.78,24.99,0,False,46.0,-106.5,42.272404884681315
WNG-719,69.06,15.41,1,True,46.5,-106.5,32.142344808167344
KHB-53,36.04,28.76,0,False,47.0,-106.5,51.63575302744651
KHB-53,36.29,23.57,0,False,47.5,-106.5,81.7699100859643
WXL-32,78.65,8.81,1,True,48.0,-106.5,103.77446720429259
