best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,city,state_id,lat,lng,population,county_name
KEC-39,59.01,27.55,1,True,McCook,NE,40.2046,-100.6214,7393.0,Red Willow
WNG-549,87.44,5.47,1,True,Columbus,NE,41.436,-97.3559,22846.0,Platte
WXL-67,67.73,31.29,1,True,Scottsbluff,NE,41.8676,-103.6618,25678.0,Scotts Bluff
WXM-20,57.42,23.48,1,True,Seward,NE,40.9096,-97.0961,6879.0,Seward
KZZ-52,56.63,53.46,2,True,Gretna,NE,41.1313,-96.245,5060.0,Sarpy
WXL-67,72.94,31.41,1,True,Gering,NE,41.8275,-103.6649,8360.0,Scotts Bluff
WXL-68,66.4,21.51,1,True,North Platte,NE,41.1266,-100.764,24578.0,Lincoln
WXL-74,73.26,19.97,2,True,Hastings,NE,40.5962,-98.3926,24393.0,Adams
WNG-549,78.36,9.88,1,True,Schuyler,NE,41.4496,-97.062,6149.0,Colfax
WXM-20,100.9,1.24,1,True,Lincoln,NE,40.8102,-96.6808,280741.0,Lancaster
WXL-74,67.99,26.76,1,True,York,NE,40.8708,-97.5947,7724.0,York
KGG-99,80.37,6.86,2,True,Lexington,NE,40.778,-99.7462,10232.0,Dawson
WXL-67,76.69,20.29,1,True,Alliance,NE,42.1021,-102.8768,8397.0,Box Butte
KZZ-52,58.17,47.59,1,True,Blair,NE,41.5417,-96.1361,7941.0,Washington
KIH-61,70.64,6.06,1,True,La Vista,NE,41.1816,-96.0665,17143.0,Sarpy
WXN-61,79.74,12.2,1,True,Sidney,NE,41.1343,-102.9686,6497.0,Cheyenne
WXL-77,78.75,15.98,1,True,Norfolk,NE,42.0349,-97.4209,26921.0,Madison
KWN-41,53.05,33.2,1,True,Nebraska City,NE,40.6766,-95.8613,7122.0,Otoe
KIH-61,71.31,7.47,2,True,Papillion,NE,41.1531,-96.045,19597.0,Sarpy
KIH-61,59.4,8.14,1,True,Bellevue,NE,41.1536,-95.9357,53505.0,Sarpy
WXL-62,84.53,8.08,1,True,South Sioux City,NE,42.4636,-96.4149,13120.0,Dakota
WXL-75,87.55,5.77,1,True,Holdrege,NE,40.4392,-99.3751,5398.0,Phelps
KIH-61,93.7,1.93,2,True,Omaha,NE,41.2634,-96.0453,792463.0,Douglas
KZZ-69,61.83,28.22,2,True,Crete,NE,40.6256,-96.957,7047.0,Saline
WWH-30,91.96,3.47,1,True,Dyersburg,TN,36.0459,-89.3782,21313.0,Dyer
WXK-60,55.22,24.64,1,True,Bolivar,TN,35.2656,-89.0148,5089.0,Hardeman
WXK-47,72.86,22.26,1,True,Jonesborough,TN,36.2959,-82.4765,5333.0,Washington
KIH-20,53.22,28.46,1,True,Fayetteville,TN,35.149,-86.5636,9478.0,Lincoln
WWF-84,81.13,12.14,1,True,Columbia,TN,35.6223,-87.048,37845.0,Maury
WXK-49,84.92,7.84,1,True,Lakeland,TN,35.2586,-89.7307,12494.0,Shelby
WXK-47,50.97,78.44,1,True,Dandridge,TN,36.0283,-83.4308,5213.0,Jefferson
WXK-48,86.34,6.63,1,True,Red Bank,TN,35.1116,-85.2962,11813.0,Hamilton
WXK-63,67.39,29.92,3,True,La Vergne,TN,36.021,-86.5574,35071.0,Rutherford
WNG-554,85.79,7.07,1,True,Winchester,TN,35.1898,-86.1078,11724.0,Franklin
WXK-46,45.23,19.39,0,False,Oak Ridge,TN,35.9639,-84.2938,29350.0,Anderson
WXK-47,58.43,9.85,1,True,Elizabethton,TN,36.3363,-82.238,13854.0,Carter
KIG-79,64.12,17.24,2,True,Millersville,TN,36.3967,-86.7108,6742.0,Sumner
WXK-47,44.99,33.41,0,False,Church Hill,TN,36.5206,-82.7142,6740.0,Hawkins
WXK-49,83.01,9.75,1,True,Memphis,TN,35.1047,-89.9773,1069661.0,Shelby
WXK-48,78.47,14.87,1,True,East Ridge,TN,34.9973,-85.2284,21302.0,Hamilton
WXN-74,70.32,24.73,2,True,Lebanon,TN,36.2038,-86.3467,33068.0,Wilson
WXN-74,62.86,35.18,1,True,Gallatin,TN,36.3783,-86.4697,35734.0,Sumner
WNG-732,52.2,32.5,1,True,Loudon,TN,35.7414,-84.3699,5750.0,Loudon
WXK-48,82.79,10.0,1,True,Chattanooga,TN,35.0657,-85.2488,403618.0,Hamilton
WWF-84,72.47,23.12,2,True,Spring Hill,TN,35.7436,-86.912,40552.0,Maury
KIH-46,60.4,30.06,2,True,Martin,TN,36.3391,-88.8518,10697.0,Weakley
WNG-732,54.54,42.85,2,True,Sevierville,TN,35.8868,-83.5674,24882.0,Sevier
WXK-46,58.25,22.66,1,True,Lenoir City,TN,35.8113,-84.2817,9106.0,Loudon
WNG-732,52.33,42.01,2,True,Jefferson City,TN,36.1196,-83.484,8335.0,Jefferson
WXK-49,81.76,10.74,1,True,Arlington,TN,35.2595,-89.668,11551.0,Shelby
WNG-732,75.05,13.38,2,True,LaFollette,TN,36.372,-84.1252,19684.0,Campbell
WXK-49,57.52,28.52,1,True,Covington,TN,35.5656,-89.648,8469.0,Tipton
WXK-47,67.16,43.32,1,True,Greeneville,TN,36.168,-82.8197,23953.0,Greene
WXK-62,52.85,31.37,2,True,Fairview,TN,35.9819,-87.1286,7040.0,Williamson
WZ-2506,68.3,17.5,1,True,Savannah,TN,35.2211,-88.2356,8391.0,Hardin
KHA-46,54.02,31.57,1,True,Milan,TN,35.9127,-88.7556,7371.0,Gibson
WXK-49,77.64,18.17,1,True,Munford,TN,35.4436,-89.8141,6057.0,Tipton
WXN-74,64.69,22.23,4,True,Cookeville,TN,36.1485,-85.5114,47381.0,Putnam
WXK-46,69.89,13.34,2,True,Alcoa,TN,35.8071,-83.9748,9874.0,Blount
WNG-732,78.53,8.94,1,True,Clinton,TN,36.0986,-84.1283,10106.0,Anderson
WXK-61,67.68,18.88,2,True,Crossville,TN,35.9526,-85.0294,17335.0,Cumberland
WXK-49,91.36,3.7,1,True,Bartlett,TN,35.2337,-89.8195,58622.0,Shelby
WXK-49,81.73,11.29,1,True,Millington,TN,35.3368,-89.8932,10974.0,Shelby
KIG-79,62.07,14.67,1,True,Hendersonville,TN,36.3063,-86.5997,57050.0,Sumner
WXK-46,48.68,25.78,0,False,Pigeon Forge,TN,35.7978,-83.5619,6199.0,Sevier
WNG-629,74.4,18.17,3,True,McMinnville,TN,35.6859,-85.7817,15561.0,Warren
KIG-79,55.95,15.46,3,True,Mount Juliet,TN,36.2004,-86.5122,33263.0,Wilson
WWG-82,33.66,57.86,0,False,Kingston,TN,35.8717,-84.4954,5840.0,Roane
KIH-46,54.33,33.82,2,True,Union City,TN,36.4265,-89.0477,10013.0,Obion
KHA-46,79.34,10.96,1,True,Paris,TN,36.2936,-88.3066,10679.0,Henry
WWH-37,71.37,3.69,1,True,Clarksville,TN,36.5696,-87.3428,179367.0,Montgomery
WNG-732,48.72,51.9,0,False,Morristown,TN,36.2043,-83.3,60098.0,Hamblen
WXK-60,65.77,12.73,1,True,Henderson,TN,35.4444,-88.6529,6258.0,Chester
WXK-62,68.74,17.12,3,True,Dickson,TN,36.0637,-87.3661,17066.0,Dickson
WXK-49,77.88,16.91,1,True,Atoka,TN,35.4229,-89.7862,20478.0,Tipton
WXK-60,51.16,23.73,1,True,Lexington,TN,35.6609,-88.3965,6660.0,Henderson
WNG-732,42.88,59.96,0,False,Newport,TN,35.9614,-83.1977,11415.0,Cocke
WXK-60,67.98,17.85,2,True,Humboldt,TN,35.8254,-88.9045,8543.0,Gibson
WXK-63,71.68,17.82,2,True,Manchester,TN,35.4629,-86.0774,11959.0,Coffee
WXK-63,52.85,20.09,2,True,Shelbyville,TN,35.4991,-86.4518,21083.0,Bedford
WXK-60,81.21,5.36,1,True,Jackson,TN,35.6535,-88.8351,73860.0,Madison
WNG-629,80.62,12.85,2,True,Sparta,TN,35.9348,-85.4724,5613.0,White
WXK-46,95.79,2.08,2,True,Knoxville,TN,35.969,-83.9498,581787.0,Knox
WNG-554,75.93,20.54,2,True,Tullahoma,TN,35.372,-86.2173,17821.0,Coffee
KIG-79,50.59,18.64,1,True,Greenbrier,TN,36.4237,-86.7974,6796.0,Robertson
WXK-48,72.77,7.2,1,True,Soddy-Daisy,TN,35.2571,-85.174,13217.0,Hamilton
WXK-47,50.47,31.13,1,True,Mount Carmel,TN,36.5612,-82.6615,5427.0,Hawkins
WXK-47,56.54,26.18,1,True,Erwin,TN,36.1455,-82.4115,9503.0,Unicoi
WWF-84,40.86,27.36,0,False,Thompson's Station,TN,35.809,-86.9,5194.0,Williamson
WNG-732,48.6,47.2,0,False,Madisonville,TN,35.5234,-84.3637,5617.0,Monroe
WNG-732,43.94,26.08,0,False,Harriman,TN,35.9306,-84.5603,23026.0,Roane
WXK-47,75.66,16.09,1,True,Johnson City,TN,36.3404,-82.3803,127134.0,Washington
WXK-49,85.49,7.34,1,True,Germantown,TN,35.083,-89.7824,39056.0,Shelby
WXK-46,74.84,15.65,2,True,Farragut,TN,35.8731,-84.1821,22282.0,Knox
WXK-48,60.27,23.51,1,True,Cleveland,TN,35.1816,-84.8709,71601.0,Bradley
WXK-48,50.38,42.14,1,True,Athens,TN,35.4573,-84.6042,16328.0,McMinn
WWF-84,56.88,19.15,1,True,Pulaski,TN,35.1934,-87.0354,7630.0,Giles
KIG-79,88.03,1.19,1,True,Nashville,TN,36.1714,-86.7844,1065078.0,Davidson
WXK-47,32.88,49.16,0,False,Rogersville,TN,36.408,-83.0037,6377.0,Hawkins
KIG-79,52.33,14.75,1,True,Nolensville,TN,35.9594,-86.6754,7580.0,Williamson
WXK-47,80.28,9.45,1,True,Bristol,TN,36.5572,-82.2144,70560.0,Sullivan
WXK-63,69.34,26.25,3,True,Smyrna,TN,35.9732,-86.5242,48596.0,Rutherford
KIH-45,60.22,35.25,1,True,Portland,TN,36.5878,-86.5191,11854.0,Sumner
WXN-74,61.05,47.63,2,True,White House,TN,36.4646,-86.6663,11388.0,Sumner
WNG-732,32.62,33.57,0,False,Rockwood,TN,35.8692,-84.6731,5443.0,Roane
WXK-49,81.27,11.92,1,True,Collierville,TN,35.0474,-89.6989,49177.0,Shelby
WWF-84,66.52,18.45,1,True,Lawrenceburg,TN,35.2497,-87.332,10398.0,Lawrence
WXK-48,53.5,27.94,1,True,South Pittsburg,TN,35.0109,-85.7183,5562.0,Marion
WXK-47,56.81,24.21,1,True,Kingsport,TN,36.522,-82.5452,116745.0,Sullivan
WXK-63,78.86,15.78,2,True,Murfreesboro,TN,35.851,-86.4093,161634.0,Rutherford
KIG-79,56.89,11.23,1,True,Brentwood,TN,35.9917,-86.7759,42517.0,Williamson
WWH-30,62.13,22.31,2,True,Ripley,TN,35.7446,-89.5359,8422.0,Lauderdale
WWH-30,49.35,34.0,0,False,Brownsville,TN,35.5881,-89.2574,9389.0,Haywood
WNG-631,74.88,10.38,2,True,Lafayette,TN,36.5243,-86.0309,5223.0,Macon
WXK-48,52.37,25.01,1,True,Dayton,TN,35.4917,-85.0116,10255.0,Rhea
WXK-46,76.87,17.51,2,True,Maryville,TN,35.7469,-83.9788,28703.0,Blount
WWF-84,47.18,35.5,0,False,Franklin,TN,35.9215,-86.8522,74794.0,Williamson
KIG-79,59.02,13.09,1,True,Goodlettsville,TN,36.3323,-86.7032,16950.0,Davidson
WNG-732,51.74,43.3,1,True,Sweetwater,TN,35.6026,-84.4718,5589.0,Monroe
KHA-46,71.76,13.61,2,True,McKenzie,TN,36.138,-88.5083,5307.0,Carroll
KIH-45,50.52,43.14,1,True,Springfield,TN,36.4944,-86.8706,17747.0,Robertson
WXK-48,69.89,17.16,1,True,Collegedale,TN,35.0522,-85.0488,11437.0,Hamilton
WXK-48,67.52,5.47,1,True,Signal Mountain,TN,35.1448,-85.3457,8573.0,Hamilton
WWF-84,55.02,19.2,1,True,Lewisburg,TN,35.4494,-86.7889,10934.0,Marshall
WXK-49,78.26,16.91,1,True,Oakland,TN,35.2256,-89.5377,8193.0,Fayette
KWO-35,76.79,17.22,1,True,Malverne,NY,40.6746,-73.6721,8544.0,Nassau
KWO-35,78.16,15.85,1,True,Valley Stream,NY,40.6647,-73.7044,37673.0,Nassau
KWO-35,79.97,13.87,1,True,Great Neck Plaza,NY,40.7869,-73.726,7003.0,Nassau
WZ-2536,75.0,8.82,2,True,Clifton Springs,NY,42.9608,-77.1355,6275.0,Ontario
KBS-508,69.97,19.35,3,True,Canton,NY,44.6,-75.1703,6704.0,St. Lawrence
KIG-60,69.32,33.58,1,True,Plattsburgh,NY,44.6951,-73.4563,29130.0,Clinton
WXL-37,71.25,27.81,1,True,Goshen,NY,41.4017,-74.327,5368.0,Orange
WXL-31,87.46,5.87,1,True,Syracuse,NY,43.0409,-76.1438,407208.0,Onondaga
KZZ-31,48.23,18.04,0,False,Port Jervis,NY,41.3782,-74.6909,16299.0,Orange
KWO-35,76.4,17.79,1,True,Williston Park,NY,40.7588,-73.6465,7289.0,Nassau
KWO-35,69.95,27.86,1,True,New Hempstead,NY,41.1488,-74.0485,5440.0,Rockland
KWO-35,58.77,24.31,1,True,Port Chester,NY,41.0052,-73.668,29524.0,Westchester
KHA-53,68.16,12.43,2,True,Canandaigua,NY,42.8885,-77.2805,10369.0,Ontario
VAD-320,50.05,20.48,1,True,Lockport,NY,43.1698,-78.6956,34859.0,Niagara
WXL-34,67.04,31.84,3,True,Saratoga Springs,NY,43.0674,-73.7775,66945.0,Saratoga
WXM-45,60.82,29.01,2,True,Rome,NY,43.2259,-75.491,32128.0,Oneida
WXN-55,53.08,23.72,1,True,Penn Yan,NY,42.661,-77.0536,6550.0,Yates
WXL-34,61.4,24.3,1,True,Mechanicville,NY,42.9037,-73.6894,5100.0,Saratoga
WXM-31,63.45,9.89,1,True,Corning,NY,42.147,-77.0561,19798.0,Steuben
WWF-43,44.38,20.06,0,False,Cobleskill,NY,42.6787,-74.486,5474.0,Schoharie
WXL-37,83.46,9.27,1,True,Wappingers Falls,NY,41.5986,-73.9178,5506.0,Dutchess
WXL-34,82.53,10.3,2,True,Colonie,NY,42.7199,-73.8333,7838.0,Albany
KWO-35,74.88,24.96,1,True,Airmont,NY,41.0994,-74.0989,8856.0,Rockland
WXL-31,81.04,12.08,1,True,North Syracuse,NY,43.1339,-76.1306,6800.0,Onondaga
WNG-705,48.95,43.78,0,False,Ellenville,NY,41.7009,-74.3609,6436.0,Ulster
WNG-539,44.89,18.59,0,False,Albion,NY,43.246,-78.1902,8044.0,Orleans
KEB-98,49.48,31.75,0,False,Fredonia,NY,42.4407,-79.3319,10639.0,Chautauqua
WXN-55,88.25,2.95,1,True,Bath,NY,42.3363,-77.3179,6879.0,Steuben
KWO-35,80.05,13.74,1,True,Pelham Manor,NY,40.893,-73.8057,5565.0,Westchester
WXM-45,74.4,14.39,1,True,Utica,NY,43.0961,-75.226,114350.0,Oneida
WXM-80,62.86,21.04,1,True,Lake Grove,NY,40.8586,-73.1168,11162.0,Suffolk
KWO-35,66.82,16.25,1,True,North Hills,NY,40.7765,-73.6778,5814.0,Nassau
WXM-45,58.28,36.44,1,True,Oneida,NY,43.0769,-75.6621,21184.0,Madison
KWO-35,52.89,26.53,1,True,Suffern,NY,41.1138,-74.1421,10948.0,Rockland
KWO-35,78.48,16.45,1,True,New Rochelle,NY,40.9305,-73.7836,79557.0,Westchester
WZ-2536,86.42,3.32,2,True,Newark,NY,43.0418,-77.093,13487.0,Wayne
KZZ-31,53.89,12.25,1,True,Warwick,NY,41.2551,-74.355,12222.0,Orange
KWO-35,75.46,23.4,1,True,Chestnut Ridge,NY,41.083,-74.0552,8135.0,Rockland
WZ-2536,62.83,14.27,2,True,Waterloo,NY,42.9048,-76.8592,5019.0,Seneca
KWO-35,54.68,19.25,1,True,Dobbs Ferry,NY,41.0127,-73.8698,11093.0,Westchester
KZZ-31,43.64,35.96,0,False,Monticello,NY,41.6519,-74.6874,7527.0,Sullivan
KWO-35,61.07,29.13,1,True,Ossining,NY,41.1609,-73.8712,25360.0,Westchester
KEB-98,83.88,6.86,3,True,Hamburg,NY,42.7233,-78.8348,9590.0,Erie
KZZ-31,70.89,21.72,2,True,Middletown,NY,41.4458,-74.4228,57478.0,Orange
KWO-35,61.84,32.5,1,True,Lindenhurst,NY,40.6858,-73.371,27074.0,Suffolk
WNG-539,62.34,23.88,1,True,Geneseo,NY,42.799,-77.8095,8461.0,Livingston
KWO-35,76.39,17.49,1,True,Lynbrook,NY,40.6579,-73.6742,19567.0,Nassau
WXL-34,81.18,12.04,1,True,Schenectady,NY,42.8025,-73.9276,64913.0,Schenectady
KEB-98,75.16,18.74,3,True,Buffalo,NY,42.9016,-78.8487,920136.0,Erie
WXL-37,67.43,14.94,1,True,Newburgh,NY,41.5037,-74.0205,28200.0,Orange
WXL-37,78.79,14.77,1,True,Walden,NY,41.5603,-74.1879,11138.0,Orange
KWO-35,75.7,22.72,1,True,Tarrytown,NY,41.0647,-73.8673,11532.0,Westchester
KWO-35,82.9,9.87,1,True,Queens,NY,40.7498,-73.7976,2333054.0,Queens
KWO-35,55.39,28.69,1,True,Wesley Hills,NY,41.1579,-74.0768,5914.0,Rockland
WNG-671,64.98,36.17,3,True,Glens Falls,NY,43.3109,-73.6459,63793.0,Warren
KWO-35,71.84,22.05,1,True,Freeport,NY,40.6515,-73.585,43279.0,Nassau
KWO-35,77.91,17.61,1,True,Hastings-on-Hudson,NY,40.9902,-73.8801,7969.0,Westchester
WXM-80,76.8,10.39,1,True,Mastic Beach,NY,40.7667,-72.842,14760.0,Suffolk
WXM-31,85.22,4.87,2,True,Horseheads,NY,42.1689,-76.8299,6541.0,Chemung
KWO-35,79.48,14.64,1,True,Pelham,NY,40.9116,-73.8075,7020.0,Westchester
CJH-20,51.79,41.53,1,True,Malone,NY,44.849,-74.2889,10413.0,Franklin
WXL-37,76.76,20.11,1,True,Red Hook,NY,41.9962,-73.8768,6722.0,Dutchess
WXL-34,75.88,17.65,2,True,Cohoes,NY,42.7732,-73.7077,16883.0,Albany
WNG-539,52.27,19.47,1,True,Batavia,NY,42.9987,-78.1802,17067.0,Genesee
KWO-35,69.71,28.93,1,True,Pleasantville,NY,41.1378,-73.7827,7150.0,Westchester
KWO-35,66.82,22.44,1,True,White Plains,NY,41.022,-73.7548,58241.0,Westchester
KWO-35,78.54,15.62,1,True,Bronxville,NY,40.9394,-73.8263,6407.0,Westchester
KWO-35,65.59,28.47,1,True,Massapequa Park,NY,40.6816,-73.4496,17202.0,Nassau
KWO-35,57.19,24.84,1,True,Bayville,NY,40.9077,-73.5603,6751.0,Nassau
VBR-6,41.78,42.94,0,False,Watertown,NY,43.9734,-75.9094,55436.0,Jefferson
WWG-32,42.03,6.6,0,False,Salamanca,NY,42.1631,-78.7233,5478.0,Cattaraugus
KWO-35,52.44,34.1,1,True,Mount Kisco,NY,41.2018,-73.7282,11103.0,Westchester
VBR-5,42.16,59.17,0,False,Medina,NY,43.2197,-78.3888,7993.0,Orleans
KWO-35,56.69,22.95,1,True,Elmsford,NY,41.0541,-73.8143,5012.0,Westchester
KWO-35,74.38,24.99,1,True,Rye Brook,NY,41.0303,-73.6865,9575.0,Westchester
WWF-48,60.35,37.99,4,True,Coxsackie,NY,42.3561,-73.808,6055.0,Greene
KWO-35,73.18,20.79,1,True,Westbury,NY,40.7599,-73.5891,15384.0,Nassau
KWO-35,60.12,35.21,1,True,Northport,NY,40.9036,-73.3446,7342.0,Suffolk
WXL-37,42.65,34.88,0,False,Catskill,NY,42.2145,-73.8656,6067.0,Greene
WZ-2536,61.22,25.33,2,True,Auburn,NY,42.9338,-76.5684,31263.0,Cayuga
WNG-671,13.76,68.62,0,False,Saranac Lake,NY,44.3245,-74.1314,7529.0,Franklin
KWO-35,74.15,27.23,1,True,New Square,NY,41.1411,-74.0294,8357.0,Rockland
KBS-508,76.46,11.37,1,True,Potsdam,NY,44.6691,-74.9857,9585.0,St. Lawrence
KWO-35,77.21,19.07,1,True,Sea Cliff,NY,40.8441,-73.6442,5054.0,Nassau
KWO-35,79.34,14.93,1,True,Floral Park,NY,40.7226,-73.7029,15951.0,Nassau
KWO-35,77.13,18.96,1,True,East Hills,NY,40.7958,-73.6292,7173.0,Nassau
KWO-35,64.03,30.37,1,True,Amityville,NY,40.6696,-73.4156,9494.0,Suffolk
KEB-98,71.45,22.51,3,True,Williamsville,NY,42.9622,-78.7418,5236.0,Erie
KWO-35,75.77,19.12,1,True,Rockville Centre,NY,40.6643,-73.6383,24571.0,Nassau
KWO-35,45.43,31.56,0,False,Croton-on-Hudson,NY,41.2005,-73.9002,8243.0,Westchester
WXL-37,62.88,14.53,1,True,Kingston,NY,41.9295,-73.9968,55793.0,Ulster
WXM-31,92.44,3.27,1,True,Elmira,NY,42.0938,-76.8097,65104.0,Chemung
WXL-37,42.45,29.26,0,False,Monroe,NY,41.3198,-74.1848,8600.0,Orange
WXL-34,50.42,23.15,1,True,Amsterdam,NY,42.9419,-74.1906,21351.0,Montgomery
WXL-37,45.57,30.01,0,False,Peekskill,NY,41.2883,-73.9227,24053.0,Westchester
VBR-9,76.01,6.0,2,True,Ogdensburg,NY,44.7088,-75.4717,10951.0,St. Lawrence
WXN-29,49.88,8.06,0,False,Hornell,NY,42.3258,-77.6605,10612.0,Steuben
WXM-45,82.32,5.77,1,True,Herkimer,NY,43.0282,-74.9928,7455.0,Herkimer
WXL-37,89.08,4.83,1,True,New Paltz,NY,41.7495,-74.0808,7046.0,Ulster
WXL-34,82.37,10.51,2,True,Albany,NY,42.6664,-73.7987,596419.0,Albany
KZZ-31,44.92,23.59,0,False,Kiryas Joel,NY,41.3398,-74.1667,23094.0,Orange
WNG-591,38.72,31.75,0,False,Olean,NY,42.0819,-78.4321,21307.0,Cattaraugus
KWO-35,65.61,28.27,1,True,Farmingdale,NY,40.7328,-73.4465,8857.0,Nassau
VAD-320,80.71,3.54,3,True,Niagara Falls,NY,43.0921,-79.0147,48632.0,Niagara
KEB-98,78.36,12.94,2,True,Lackawanna,NY,42.8182,-78.8324,17868.0,Erie
WXL-37,33.99,35.44,0,False,West Haverstraw,NY,41.2063,-73.9884,10345.0,Rockland
WXL-38,83.29,6.58,1,True,Endicott,NY,42.098,-76.0639,12992.0,Broome
KHA-53,61.83,13.41,2,True,Rochester,NY,43.1681,-77.6162,714852.0,Monroe
WXM-45,79.48,8.03,1,True,Ilion,NY,43.0114,-75.0396,24177.0,Herkimer
KWO-35,78.91,15.64,1,True,Manorhaven,NY,40.8399,-73.7127,6651.0,Nassau
KWO-35,59.98,34.71,1,True,Babylon,NY,40.6949,-73.3271,12079.0,Suffolk
WXL-34,70.03,16.15,1,True,Watervliet,NY,42.7243,-73.7068,10120.0,Albany
KWO-35,74.37,19.45,1,True,Hempstead,NY,40.7043,-73.6193,55555.0,Nassau
WWF-48,60.4,34.65,3,True,Ravena,NY,42.4755,-73.8113,5309.0,Albany
KWO-35,88.97,4.92,1,True,New York,NY,40.6943,-73.9249,19164071.0,New York
KWO-35,76.83,19.96,1,True,Scarsdale,NY,40.9902,-73.7773,17909.0,Westchester
KWO-35,83.29,9.42,1,True,Bronx,NY,40.8501,-73.8662,1455720.0,Bronx
WXL-31,68.41,26.53,1,True,Fulton,NY,43.3168,-76.4161,11402.0,Oswego
KWO-35,51.07,28.06,1,True,Briarcliff Manor,NY,41.14,-73.844,8032.0,Westchester
KWO-35,64.08,20.77,1,True,Irvington,NY,41.0349,-73.8661,6587.0,Westchester
WXL-37,69.96,21.68,1,True,Washingtonville,NY,41.4296,-74.1578,5773.0,Orange
WXL-37,90.27,4.23,1,True,Poughkeepsie,NY,41.6949,-73.921,391552.0,Dutchess
KWO-35,75.94,18.16,1,True,Mineola,NY,40.7469,-73.6392,19245.0,Nassau
WXM-80,61.43,17.9,1,True,Patchogue,NY,40.7621,-73.0185,12449.0,Suffolk
WXL-38,89.9,4.38,1,True,Johnson City,NY,42.1233,-75.9625,14673.0,Broome
WNG-539,69.14,6.69,1,True,Brockport,NY,43.2136,-77.9405,20142.0,Monroe
KEB-98,67.51,26.43,3,True,Tonawanda,NY,43.0105,-78.8805,14858.0,Erie
KWO-35,74.82,19.11,1,True,Mamaroneck,NY,40.9469,-73.7316,19356.0,Westchester
KHA-53,83.46,6.22,2,True,East Rochester,NY,43.1121,-77.4869,6611.0,Monroe
KEB-98,73.29,19.26,2,True,Depew,NY,42.9117,-78.7044,15190.0,Erie
KWO-35,72.2,21.81,1,True,Rye,NY,40.969,-73.6878,15980.0,Westchester
WXL-37,49.08,36.4,0,False,Haverstraw,NY,41.1934,-73.952,12129.0,Rockland
KWO-35,64.75,23.57,1,True,Harrison,NY,41.0233,-73.7192,28340.0,Westchester
WXN-59,51.95,20.4,1,True,Cortland,NY,42.6004,-76.1784,26907.0,Cortland
KHC-49,75.03,3.16,1,True,Norwich,NY,42.5333,-75.5227,7880.0,Chenango
WNG-671,62.03,34.17,2,True,Hudson Falls,NY,43.3042,-73.5818,7121.0,Washington
KHA-53,77.83,10.11,2,True,Honeoye Falls,NY,42.9557,-77.5903,5558.0,Monroe
KWO-35,76.02,17.94,1,True,Garden City,NY,40.7266,-73.6447,22545.0,Nassau
WXM-80,72.6,18.43,3,True,Port Jefferson,NY,40.9465,-73.0579,7794.0,Suffolk
WXL-31,79.45,14.73,1,True,Baldwinsville,NY,43.157,-76.3318,7605.0,Onondaga
WXL-34,60.39,26.65,3,True,Ballston Spa,NY,43.0068,-73.8524,5319.0,Saratoga
KHA-53,82.76,4.52,2,True,Fairport,NY,43.099,-77.4427,5406.0,Monroe
WXL-31,57.27,36.76,1,True,Oswego,NY,43.4516,-76.5005,38208.0,Oswego
KZZ-31,49.6,26.09,0,False,Woodbury,NY,41.3284,-74.1004,10986.0,Orange
WNG-539,69.77,10.53,2,True,Hilton,NY,43.29,-77.7925,5876.0,Monroe
VAD-320,66.14,11.28,3,True,North Tonawanda,NY,43.0457,-78.8659,30607.0,Niagara
WNG-541,61.34,8.27,2,True,Jamestown,NY,42.0975,-79.2366,41492.0,Chautauqua
KHA-53,68.15,12.42,2,True,Webster,NY,43.215,-77.4225,5551.0,Monroe
KHC-49,56.19,14.58,1,True,Sidney,NY,42.3066,-75.3983,5282.0,Delaware
KWO-35,75.4,18.22,1,True,East Rockaway,NY,40.6432,-73.6672,9802.0,Nassau
KWO-35,74.5,26.13,1,True,Kaser,NY,41.1214,-74.0686,5354.0,Rockland
WWF-43,68.0,24.63,1,True,Oneonta,NY,42.4551,-75.0666,17296.0,Otsego
KEB-98,71.56,23.24,3,True,Kenmore,NY,42.9646,-78.8713,15143.0,Erie
KWO-35,75.62,20.08,1,True,Long Beach,NY,40.5887,-73.666,33717.0,Nassau
KWO-35,67.0,16.51,1,True,Tuckahoe,NY,40.953,-73.823,6615.0,Westchester
WXL-34,61.29,22.59,2,True,Valatie,NY,42.4134,-73.6778,5546.0,Columbia
WXL-34,77.76,17.93,1,True,Troy,NY,42.7354,-73.6751,49702.0,Rensselaer
KWO-35,55.04,24.03,1,True,Nyack,NY,41.0919,-73.9143,6987.0,Rockland
KWO-35,80.05,13.76,1,True,Great Neck,NY,40.8028,-73.7331,10218.0,Nassau
WXL-37,60.26,28.92,1,True,Chester,NY,41.357,-74.2769,5674.0,Orange
WNG-539,40.51,29.08,0,False,Attica,NY,42.8641,-78.2798,6565.0,Wyoming
WXN-59,97.67,1.83,1,True,Ithaca,NY,42.4442,-76.5032,54992.0,Tompkins
KWO-35,78.07,17.29,1,True,Larchmont,NY,40.9258,-73.7529,6118.0,Westchester
WXL-34,71.05,13.67,1,True,Rensselaer,NY,42.6464,-73.733,9340.0,Rensselaer
KWO-35,78.74,15.99,1,True,Cedarhurst,NY,40.6252,-73.7278,6667.0,Nassau
KWO-35,79.26,15.04,1,True,Yonkers,NY,40.9466,-73.8674,200807.0,Westchester
