yr,mo,dy,st,mag,slat,slon,len,wid
1969,5,6,TX,3,30.1,-98.58,38.9,100
1969,5,6,TX,3,34.2,-102.4,1.0,100
1969,5,8,OH,3,39.67,-84.13,1.9,150
1969,5,8,OH,3,40.3,-81.2,2.0,300
1969,6,20,NY,3,42.02,-79.63,84.1,10
1969,6,21,KS,3,38.82,-97.63,2.0,100
1969,6,22,MO,4,37.95,-91.1,20.2,800
1969,6,22,MO,4,37.73,-90.55,15.1,440
1969,6,22,MO,3,37.68,-90.07,18.1,100
1969,6,23,KS,4,37.65,-97.65,8.7,700
1969,6,24,KS,3,39.1,-100.03,47.0,700
1969,6,25,SD,3,45.45,-98.08,1.5,133
1969,6,26,WI,3,44.5,-88.4,15.3,100
1969,6,26,MI,3,44.75,-85.67,6.4,600
1969,6,26,MO,3,39.18,-94.63,10.1,100
1969,6,2,NY,3,43.0,-76.7,17.5,10
1969,7,26,IA,3,42.33,-95.6,22.5,200
1969,7,4,MI,3,42.12,-83.58,13.9,100
1969,7,7,SD,4,45.28,-103.75,1.8,133
1969,8,25,NH,3,43.87,-71.7,5.7,17
1969,8,6,MN,3,46.72,-94.73,17.3,167
1969,8,6,MN,4,46.78,-94.22,32.3,833
1969,8,6,MN,3,47.6,-92.83,10.0,300
1969,8,6,MN,3,46.9,-93.45,12.5,1500
1969,8,6,MN,3,47.8,-92.28,7.2,220
1969,8,6,MN,3,46.95,-92.98,18.4,2933
1969,8,6,MN,3,47.82,-92.13,3.8,250
1969,8,6,MN,3,47.05,-92.15,17.2,117
1969,8,9,IN,3,39.82,-86.22,0.1,167
1969,8,9,OH,3,39.22,-84.52,22.2,400
1969,9,8,TX,3,29.7,-95.22,0.8,50
1970,10,11,TX,3,29.92,-93.88,4.3,100
1970,10,3,MA,3,42.33,-72.17,35.4,60
1970,10,5,OK,4,35.33,-96.93,25.0,150
1970,10,8,AR,3,36.22,-94.53,6.9,200
1970,11,19,AR,3,34.78,-90.97,8.0,400
1970,11,19,IN,3,37.95,-86.77,2.0,100
1970,12,1,WI,3,44.33,-88.65,13.1,67
1970,3,17,LA,3,29.7,-91.3,1.0,50
1970,3,19,AL,3,32.83,-85.2,2.0,200
1970,3,3,TX,3,32.3,-94.98,0.5,67
1970,3,5,FL,3,28.62,-80.8,1.9,333
1970,4,17,TX,4,33.6,-102.63,30.0,880
1970,4,17,TX,4,34.0,-101.98,96.6,880
1970,4,17,TX,4,34.38,-102.62,130.0,880
1970,4,18,TX,4,34.65,-101.53,65.0,880
1970,4,19,LA,3,32.32,-93.67,6.8,50
1970,4,19,MS,4,34.72,-89.0,47.6,100
1970,4,19,AR,3,35.0,-90.45,1.8,100
1970,4,23,KY,3,38.22,-84.6,0.5,50
1970,4,24,KY,3,37.03,-88.33,25.4,10
1970,4,24,TN,3,35.03,-90.03,17.0,50
1970,4,24,MS,3,34.98,-90.05,12.3,50
1970,4,24,TN,3,35.07,-89.98,10.4,50
1970,4,26,OK,3,36.25,-98.15,1.0,10
1970,4,27,TN,4,36.45,-87.13,42.6,250
1970,4,30,MO,3,36.58,-90.6,8.2,100
1970,4,2,GA,3,33.33,-84.8,0.3,100
1970,4,2,GA,3,34.23,-84.18,6.5,50
1970,5,11,TX,5,33.55,-101.9,8.4,1333
1970,6,11,OK,3,35.5,-97.75,13.2,100
1970,6,11,OK,3,35.68,-94.77,51.8,250
1970,6,12,MO,4,39.55,-92.88,16.1,400
1970,6,12,MO,3,39.73,-92.48,8.5,200
1970,6,12,MO,3,39.15,-91.83,16.0,100
1970,6,13,KS,3,37.95,-99.47,7.3,10
1970,6,14,KS,3,39.48,-100.52,17.2,900
1970,6,15,SD,3,44.15,-96.95,0.1,200
1970,6,18,PA,3,40.4,-76.3,1.9,880
1970,6,24,TX,3,27.57,-97.78,1.5,200
1970,6,26,TX,3,29.22,-100.53,3.8,880
1970,7,19,MO,3,36.7,-91.4,5.0,200
1970,7,7,WI,3,46.25,-89.97,37.9,10
1970,8,19,NY,3,42.67,-78.88,2.3,300
1970,9,3,OH,3,39.65,-82.97,2.3,100
1970,9,9,IA,3,42.5,-90.67,4.7,300
1971,10,17,CO,3,38.35,-103.0,5.6,500
1971,10,17,KS,3,39.15,-101.32,0.1,10
1971,10,17,KS,3,39.9,-101.23,3.8,440
1971,10,17,TX,3,35.37,-101.1,2.3,100
1971,10,1,IA,3,43.03,-95.48,11.2,10
1971,12,10,MS,3,31.28,-89.98,19.1,133
1971,12,10,MS,3,31.48,-89.73,0.1,17
1971,12,14,AR,3,36.25,-92.6,23.6,880
1971,12,15,MS,3,31.58,-89.97,15.9,150
1971,12,20,AL,3,31.3,-87.52,1.0,100
1971,2,12,LA,3,30.22,-93.2,3.6,150
1971,2,21,LA,5,32.38,-91.47,109.2,500
1971,2,21,MS,4,32.7,-91.02,202.1,100
1971,2,21,MS,4,32.33,-90.73,65.2,10
1971,2,21,MS,3,33.85,-90.52,8.6,10
1971,2,22,OH,3,39.97,-82.93,6.8,100
1971,2,22,NC,3,35.08,-78.92,85.7,500
1971,2,26,AL,3,32.82,-87.93,4.3,50
1971,2,4,AL,3,34.03,-87.95,34.1,750
1971,2,7,FL,3,30.35,-87.17,1.0,100
1971,2,7,FL,3,29.9,-81.55,13.1,200
1971,3,12,OK,3,33.97,-96.88,41.6,250
1971,3,12,TX,3,33.38,-96.83,5.2,440
1971,3,12,TX,3,33.5,-96.6,5.1,440
1971,3,12,TX,3,33.5,-96.6,5.1,440
1971,3,12,TX,4,33.48,-94.48,5.1,880
1971,3,2,AL,3,31.68,-85.97,23.8,10
1971,3,2,AL,3,31.9,-87.82,4.9,100
1971,3,3,AL,3,31.72,-85.82,2.0,10
1971,4,19,TX,3,34.82,-102.37,6.1,133
1971,4,23,AL,4,31.5,-87.3,25.4,300
1971,4,23,GA,3,31.77,-84.63,13.9,500
1971,4,23,GA,3,32.02,-84.0,13.5,150
1971,4,27,IL,3,37.9,-89.8,4.5,200
1971,4,27,KY,3,37.28,-86.9,26.6,20
1971,4,27,KY,3,37.2,-86.95,27.4,150
1971,4,27,KY,4,37.15,-85.45,14.1,100
1971,4,27,TN,3,35.98,-86.23,15.0,200
1971,4,27,KY,4,37.08,-85.07,13.0,100
1971,5,10,AR,3,33.82,-93.9,20.3,300
1971,5,18,IA,3,41.9,-92.08,4.3,300
1971,5,18,IA,3,42.0,-91.87,4.3,200
1971,5,23,TX,3,31.93,-97.32,7.1,33
1971,5,23,AR,3,35.15,-92.65,5.6,400
1971,5,24,OH,3,40.48,-83.93,1.0,150
1971,5,24,MS,3,34.85,-88.58,9.8,10
1971,5,31,IA,3,43.22,-95.95,46.5,100
1971,5,31,IA,3,43.33,-95.53,8.6,250
1971,5,31,IA,3,43.37,-95.32,8.0,200
1971,5,31,IA,3,42.1,-92.3,9.4,600
1971,5,5,IA,3,40.75,-94.63,2.0,400
1971,5,5,OK,3,35.82,-95.75,37.0,600
1971,5,5,MO,3,39.62,-93.1,3.8,50
1971,5,5,MO,3,37.08,-94.57,13.1,70
1971,5,5,MO,3,39.72,-92.98,0.1,50
1971,5,7,TN,4,36.07,-88.78,50.9,100
1971,5,9,KS,3,38.0,-99.52,9.0,200
1971,5,9,MS,3,32.87,-89.53,1.0,10
1971,6,21,ND,3,47.52,-97.93,13.7,500
1971,6,22,LA,3,31.33,-92.55,0.1,17
1971,6,24,IA,3,43.07,-91.82,0.1,200
1971,6,2,OH,3,40.92,-84.0,31.5,200
1971,6,2,OH,3,41.08,-84.0,39.6,200
1971,6,2,PA,3,41.87,-80.13,29.3,10
1971,6,5,TX,3,35.92,-101.53,4.7,1320
1971,6,6,KS,3,38.8,-96.62,2.0,200
1971,6,7,OK,3,35.73,-98.77,1.5,50
1971,6,9,TX,4,36.03,-101.82,5.9,1320
1971,6,9,TX,4,36.27,-101.4,15.9,1760
1971,7,12,IA,3,43.33,-93.03,15.4,833
1971,7,12,IA,4,43.23,-92.45,10.9,1320
1971,7,12,IA,3,42.3,-91.52,0.1,833
1971,7,24,SD,3,43.77,-99.32,2.5,300
1971,7,29,CT,3,41.55,-73.05,0.1,200
1971,7,3,SD,3,44.27,-99.23,0.1,87
1971,7,9,SD,3,44.08,-99.6,0.1,10
1971,7,9,SD,3,43.88,-99.62,0.1,10
1971,9,13,MA,3,42.33,-72.67,0.5,10
1971,9,16,LA,3,30.45,-91.03,7.3,83
1971,9,17,AL,3,31.42,-86.17,0.3,100
1971,9,28,WI,3,44.92,-91.03,49.6,300
1971,9,28,WI,3,45.05,-89.6,78.4,200
1972,10,22,OK,3,33.9,-94.83,1.5,33
1972,10,22,TX,3,32.48,-94.28,0.5,30
1972,1,10,GA,3,33.67,-84.4,6.3,200
1972,1,13,AL,3,31.6,-85.4,16.8,200
1972,1,13,GA,3,32.87,-82.38,33.6,400
1972,1,9,MS,3,31.87,-89.28,18.2,100
1972,1,9,MS,3,31.7,-89.17,23.6,300
1972,2,29,LA,3,30.53,-91.38,1.0,200
1972,3,28,AR,3,33.15,-92.47,10.4,880
1972,4,19,OK,4,34.38,-97.55,28.2,10
1972,4,21,IL,3,37.55,-88.53,0.3,60
1972,4,21,MS,3,33.32,-90.43,12.8,150
1972,4,21,KY,3,37.28,-86.73,5.7,10
1972,4,21,TN,3,35.13,-87.53,32.3,200
1972,4,21,KY,3,37.5,-86.18,1.0,10
1972,4,21,MS,3,31.42,-90.47,9.1,150
1972,4,30,KS,3,38.53,-100.37,13.1,300
1972,4,30,KS,3,38.65,-100.48,1.0,50
1972,4,30,KS,3,38.22,-99.5,17.0,77
1972,4,30,KS,3,38.55,-100.03,6.8,440
1972,4,30,KS,4,38.08,-100.1,26.6,77
1972,4,30,KS,3,38.45,-99.72,2.7,200
1972,4,30,KS,3,38.92,-97.23,1.5,300
1972,4,5,OR,3,45.6,-122.63,8.7,440
1972,4,5,WA,3,47.75,-118.52,0.1,83
1972,4,7,AR,3,35.78,-92.33,2.0,100
1972,5,14,IN,4,39.77,-86.08,30.0,200
1972,5,15,NC,3,35.58,-77.52,8.5,120
1972,5,22,OK,3,35.02,-99.67,9.5,100
1972,5,2,PA,3,41.47,-80.22,7.9,33
1972,5,9,KS,3,37.12,-102.0,2.7,400
1972,6,19,FL,3,28.37,-80.67,4.9,100
1972,6,19,FL,3,28.47,-80.53,3.8,100
1972,6,20,AR,3,33.35,-92.08,0.3,150
1972,7,17,IL,3,41.07,-89.63,81.5,200
1972,7,20,NE,3,41.48,-99.6,32.8,150
1972,7,27,NE,3,41.2,-101.0,2.3,100
1972,8,10,AZ,3,34.75,-112.47,0.1,10
1972,8,2,MI,3,42.53,-83.48,0.1,43
1972,9,28,IL,4,42.28,-87.87,5.2,220
1972,9,29,MS,3,34.72,-88.97,45.5,880
1973,11,19,OK,3,35.13,-97.65,24.2,500
1973,11,20,MS,3,33.68,-90.05,11.9,10
1973,11,24,TX,3,32.35,-97.4,0.1,33
1973,11,24,MS,3,33.67,-90.2,0.1,10
1973,11,26,MS,3,33.58,-89.28,54.4,10
1973,11,26,MS,3,32.03,-90.38,0.1,10
1973,11,27,AL,3,34.63,-86.78,14.1,200
1973,12,13,GA,3,34.3,-83.87,9.5,200
1973,12,13,SC,3,34.27,-82.17,10.7,200
1973,12,13,SC,3,34.13,-82.17,17.7,150
1973,12,13,SC,4,34.18,-82.02,1.0,50
1973,12,13,SC,3,34.2,-81.72,17.3,200
1973,12,29,AL,3,31.32,-85.9,11.6,67
1973,12,29,AL,3,31.35,-85.35,15.0,70
1973,12,30,AL,3,31.45,-85.65,1.5,120
1973,12,3,TX,3,32.8,-95.68,3.0,27
1973,1,18,LA,3,32.13,-92.3,38.0,73
1973,3,10,TX,3,30.73,-98.23,7.8,250
1973,3,10,TX,4,31.53,-96.83,23.3,150
1973,3,10,TX,3,33.77,-96.85,6.8,100
1973,3,31,SC,4,34.08,-82.57,22.6,200
1973,4,15,TX,3,34.18,-101.75,7.6,200
1973,4,15,TX,4,28.83,-99.22,23.3,440
1973,4,15,TX,3,32.08,-96.47,3.8,200
1973,4,17,LA,3,30.17,-93.67,0.5,10
1973,4,17,LA,3,30.25,-93.17,0.5,10
1973,4,19,AR,3,35.75,-91.63,1.0,500
1973,4,19,MO,4,38.53,-93.53,10.0,880
1973,4,20,OK,3,34.78,-96.68,7.9,100
1973,4,20,AR,3,36.15,-93.15,7.8,500
1973,4,20,MO,3,37.57,-93.8,1.0,50
1973,4,20,MO,3,38.42,-93.4,5.0,50
1973,4,20,MO,3,38.3,-93.28,19.4,100
1973,4,20,MO,4,39.93,-92.48,3.8,440
1973,4,20,MO,3,38.45,-93.47,10.1,100
1973,4,20,MO,3,40.43,-92.05,9.5,440
1973,4,20,MO,3,37.38,-93.97,7.8,100
1973,4,21,MO,4,40.33,-93.55,14.6,440
1973,4,23,TX,3,32.37,-97.38,2.5,333
1973,4,26,LA,3,30.5,-91.08,0.3,70
1973,4,1,VA,3,38.8,-77.33,9.8,100
1973,5,10,OH,3,41.23,-83.43,50.1,27
1973,5,10,OH,3,40.23,-83.83,89.6,300
1973,5,19,AL,4,34.47,-85.75,5.4,400
1973,5,24,OK,4,35.4,-97.97,13.3,300
1973,5,26,OK,3,36.97,-95.92,0.3,100
1973,5,26,KS,3,37.72,-97.6,4.3,400
1973,5,26,OK,4,35.55,-95.32,3.6,500
1973,5,26,OK,3,35.57,-95.1,18.7,250
1973,5,26,AR,4,35.27,-91.37,54.8,300
1973,5,27,MS,3,31.53,-89.13,15.0,400
1973,5,27,SC,3,34.77,-82.43,60.2,150
1973,5,27,AL,4,32.53,-87.8,139.1,800
1973,5,27,AL,3,33.57,-86.7,41.6,800
1973,5,27,GA,3,33.72,-84.5,0.5,100
1973,5,28,GA,3,33.87,-83.63,18.7,200
1973,5,28,NJ,3,40.8,-74.5,0.4,50
1973,5,28,NJ,3,40.85,-74.72,0.4,50
1973,5,1,MO,3,40.42,-91.73,3.6,440
1973,5,6,TX,5,31.63,-97.48,10.6,100
1973,5,7,MO,3,36.75,-90.35,36.0,100
1973,6,15,ND,3,46.87,-97.25,0.1,10
1973,6,16,ND,3,47.37,-97.07,0.1,10
1973,6,18,OK,3,36.42,-96.33,2.5,40
1973,6,18,OK,3,35.32,-98.45,16.8,133
1973,6,18,OK,3,34.4,-99.02,3.3,50
1973,6,25,MN,3,46.4,-94.03,10.0,200
1973,6,29,KY,3,37.13,-84.08,0.5,100
1973,6,3,OH,3,41.2,-81.43,12.9,100
1973,6,3,TX,3,31.77,-95.17,0.1,33
1973,7,23,SD,3,44.35,-100.35,2.5,500
1973,7,1,SD,3,45.25,-98.5,0.3,30
1973,7,1,ND,3,46.03,-97.78,0.1,10
1973,7,1,ND,3,46.12,-97.17,0.1,10
1973,8,16,CA,3,33.62,-114.63,0.1,10
1973,8,28,NY,4,42.42,-73.42,9.8,313
1973,9,21,IA,3,42.53,-94.23,2.3,143
1973,9,24,OK,3,36.67,-95.12,20.8,100
1973,9,25,KS,3,38.35,-98.02,169.7,100
1973,9,25,KS,3,39.05,-97.58,69.9,67
1973,9,25,KS,3,37.1,-100.08,5.7,50
1973,9,25,KS,3,37.62,-99.75,8.8,73
1973,9,25,KS,3,37.8,-99.3,18.5,60
1973,9,25,KS,3,37.13,-99.52,58.0,80
1973,9,30,IL,3,40.23,-90.93,0.1,10
1974,10,28,TX,3,29.7,-95.02,3.3,50
1974,10,28,TX,3,29.63,-94.37,9.6,67
1974,10,29,LA,3,30.1,-92.68,31.3,200
1974,10,29,LA,3,30.18,-92.07,7.3,167
1974,10,31,TX,3,31.62,-95.58,2.0,500
1974,12,19,AL,3,31.93,-85.97,0.5,100
1974,12,19,AL,3,31.72,-85.88,11.3,300
1974,1,19,TX,3,31.3,-94.27,0.8,400
1974,1,26,AL,3,33.13,-85.47,21.3,150
1974,1,28,MS,3,32.12,-90.72,31.4,100
1974,1,28,AL,3,33.67,-87.83,0.8,50
1974,2,21,MS,3,31.55,-90.2,9.8,200
1974,2,21,MS,3,31.77,-89.95,14.2,10
1974,3,20,TX,3,31.35,-94.82,0.1,10
1974,3,20,TX,3,31.52,-94.12,85.2,200
1974,3,20,TX,3,31.35,-94.0,44.7,77
1974,4,13,MO,3,39.9,-92.27,0.1,50
1974,4,13,IL,3,40.27,-91.48,11.0,700
1974,4,20,NE,3,40.95,-99.43,63.5,880
1974,4,20,OK,3,35.27,-97.93,63.6,100
1974,4,20,NE,3,40.1,-97.93,41.6,10
1974,4,20,OK,3,34.22,-98.03,6.1,100
1974,4,21,WI,4,43.75,-88.83,26.0,200
1974,4,21,WI,3,43.55,-88.75,22.2,200
1974,4,21,WI,3,43.5,-88.75,58.6,200
1974,4,26,NE,3,41.33,-99.62,5.6,10
1974,4,26,NE,3,41.2,-99.3,6.1,10
1974,4,1,IL,3,38.72,-87.73,3.3,200
1974,4,1,KY,3,38.5,-85.23,3.3,300
1974,4,1,AL,3,34.7,-86.72,8.4,800
1974,4,3,TN,3,35.1,-84.92,18.1,350
1974,4,3,IN,5,38.07,-86.75,68.0,10
1974,4,3,OH,5,39.63,-84.05,31.3,533
1974,4,3,IN,3,38.77,-86.3,35.8,177
1974,4,3,IL,3,39.72,-89.13,20.9,350
1974,4,3,IL,3,40.52,-88.62,7.4,350
1974,4,3,IN,3,39.58,-85.87,20.7,440
1974,4,3,IN,4,39.75,-85.65,18.9,10
1974,4,3,IN,4,39.13,-85.72,35.6,1200
1974,4,3,IN,4,38.55,-85.75,35.6,1200
1974,4,3,KY,5,37.73,-86.53,32.0,440
1974,4,3,IN,4,40.05,-85.27,18.0,1400
1974,4,3,IN,4,38.77,-85.27,27.1,1133
1974,4,3,IL,3,39.98,-88.23,5.9,70
1974,4,3,IL,3,39.95,-88.07,14.9,350
1974,4,3,KY,4,37.42,-86.57,14.0,150
1974,4,3,IN,5,38.97,-84.88,20.8,533
1974,4,3,OH,4,39.18,-84.48,19.8,350
1974,4,3,IN,3,40.28,-87.48,25.9,700
1974,4,3,KY,4,38.2,-85.75,18.5,10
1974,4,3,IN,4,40.5,-87.13,108.7,1760
1974,4,3,KY,4,37.72,-85.9,37.9,10
1974,4,3,KY,3,36.72,-86.53,31.1,10
1974,4,3,MS,3,31.55,-89.18,12.0,100
1974,4,3,TN,3,35.18,-84.87,21.2,500
1974,4,3,GA,4,34.5,-85.05,29.5,200
1974,4,3,KY,4,37.22,-85.47,20.2,10
1974,4,3,KY,4,38.05,-85.07,79.4,10
1974,4,3,TN,3,35.83,-86.43,15.9,100
1974,4,3,AL,5,34.47,-87.48,52.0,500
1974,4,3,KY,3,37.43,-84.92,21.1,10
1974,4,3,AL,4,33.27,-88.2,110.6,500
1974,4,3,KY,4,36.65,-85.37,38.4,10
1974,4,3,IN,3,41.42,-85.47,36.2,1000
1974,4,3,KY,3,38.33,-84.43,19.3,10
1974,4,3,OH,3,38.82,-83.6,15.5,500
1974,4,3,AL,3,34.05,-85.82,20.9,100
1974,4,3,KY,3,36.85,-84.97,18.0,10
1974,4,3,KY,4,37.72,-84.5,31.9,10
1974,4,3,GA,4,34.37,-84.33,17.7,200
1974,4,3,TN,3,35.92,-86.05,14.6,100
1974,4,3,AL,5,34.7,-87.05,83.3,500
1974,4,3,OH,3,41.05,-84.45,8.7,177
1974,4,3,TN,4,35.0,-86.5,27.5,800
1974,4,3,KY,3,37.03,-84.4,22.3,10
1974,4,3,KY,3,37.98,-83.88,4.9,10
1974,4,3,TN,4,36.03,-85.57,28.4,700
1974,4,3,GA,4,34.95,-84.3,24.0,400
1974,4,3,TN,4,36.52,-85.08,11.0,300
1974,4,3,AL,5,33.83,-88.13,79.5,500
1974,4,3,KY,3,36.78,-84.7,13.9,10
1974,4,3,TN,4,36.25,-85.08,18.8,200
1974,4,3,MI,3,41.8,-83.52,0.3,30
1974,4,3,TN,3,35.25,-86.0,7.1,100
1974,4,3,KY,4,36.63,-84.78,16.1,10
1974,4,3,AL,3,34.53,-86.9,46.5,700
1974,4,3,KY,3,37.02,-84.87,28.8,10
1974,4,3,TN,3,36.35,-85.38,9.4,400
1974,4,3,TN,3,36.25,-84.67,12.2,350
1974,4,3,TN,3,36.48,-84.6,13.0,400
1974,4,4,WV,3,37.67,-81.27,9.2,10
1974,4,4,WV,3,37.8,-81.02,32.2,10
1974,4,4,VA,3,36.85,-81.92,8.4,177
1974,4,8,TN,3,35.43,-84.62,2.0,440
1974,4,8,SC,3,34.42,-82.75,1.0,100
1974,5,11,MI,3,42.42,-84.0,0.9,60
1974,5,13,IA,3,41.13,-95.07,10.9,20
1974,5,13,IA,3,41.62,-90.6,3.6,100
1974,5,14,TX,3,33.53,-96.85,2.0,33
1974,5,20,ND,3,46.53,-98.47,17.3,10
1974,5,28,IA,3,43.33,-93.22,3.8,150
1974,6,14,IL,3,41.38,-90.67,48.6,440
1974,6,16,NY,3,42.25,-73.83,49.1,67
1974,6,18,IA,4,41.73,-93.62,15.3,400
1974,6,20,IA,3,41.98,-90.27,10.6,200
1974,6,20,IN,3,41.28,-87.42,4.5,150
1974,6,21,KS,3,37.2,-100.7,2.7,30
1974,6,6,AR,3,34.98,-90.78,3.8,150
1974,6,6,AR,3,35.67,-93.53,11.7,300
1974,6,8,OK,3,35.4,-97.6,8.9,250
1974,6,8,OK,3,35.55,-97.35,10.2,600
1974,6,8,OK,3,35.48,-97.3,9.0,127
1974,6,8,OK,4,35.95,-96.65,29.0,400
1974,6,8,OK,3,35.68,-96.8,6.8,1300
1974,6,8,OK,3,35.62,-96.73,2.5,350
1974,6,8,OK,3,35.98,-96.0,63.6,100
1974,6,8,OK,3,36.0,-96.1,48.9,100
1974,6,8,KS,4,38.42,-96.22,37.5,1760
1974,6,8,OK,3,35.4,-96.68,29.9,1300
1974,6,8,OK,3,36.37,-94.9,2.7,150
1974,7,11,ND,3,48.33,-102.85,0.1,10
1974,7,14,MI,3,43.05,-83.55,1.0,33
1974,7,3,MI,3,45.08,-85.1,11.9,67
1974,8,10,IL,3,39.1,-88.33,0.1,10
1974,8,10,IL,3,39.55,-88.18,0.1,10
1974,8,12,IA,4,42.35,-91.48,5.0,400
1974,8,12,IA,4,41.75,-92.18,2.0,100
1974,8,15,CO,3,40.68,-103.17,2.0,150
1974,8,19,ND,3,46.28,-99.35,0.1,10
1974,9,13,TX,3,29.58,-95.75,3.6,73
1974,9,29,MA,3,42.6,-71.23,0.1,33
1975,11,9,IA,3,42.2,-92.47,39.4,10
1975,12,24,TX,3,29.02,-96.5,1.0,440
1975,12,31,FL,3,29.08,-82.17,2.0,200
1975,12,5,OK,3,35.67,-95.97,27.0,50
1975,12,5,OK,3,36.15,-95.97,1.5,700
1975,1,10,MS,4,31.18,-90.53,56.5,200
1975,1,10,AL,3,33.55,-86.32,18.8,150
1975,2,18,GA,3,32.55,-83.93,9.7,300
1975,2,22,AR,3,34.67,-92.38,14.4,80
1975,2,22,MS,3,34.45,-89.3,26.3,200
1975,2,23,AL,4,33.08,-87.6,14.4,500
1975,3,23,MS,3,34.42,-88.72,17.2,100
1975,3,24,GA,3,33.77,-84.53,14.8,500
1975,3,26,TX,3,35.43,-100.82,1.0,220
1975,3,28,AR,4,33.55,-92.12,5.4,250
1975,4,18,IL,3,38.25,-90.0,2.0,30
1975,4,23,MO,4,39.7,-93.97,11.4,400
1975,4,23,MO,3,39.73,-93.35,14.0,500
1975,4,23,MO,4,39.68,-92.67,28.2,1700
1975,4,24,MO,4,36.83,-94.58,11.9,500
1975,4,29,TX,3,29.07,-99.18,8.3,500
1975,5,10,CO,3,40.25,-103.37,8.0,440
1975,5,13,TX,3,31.83,-99.43,0.1,27
1975,5,18,CO,3,39.8,-104.73,4.1,440
1975,5,27,KS,3,38.53,-98.63,0.5,20
1975,5,2,OK,3,35.2,-99.08,4.7,150
1975,5,6,NE,4,42.2,-97.57,4.1,300
1975,5,6,NE,3,42.17,-97.47,44.8,90
1975,5,6,NE,3,41.97,-97.2,15.9,167
1975,5,6,NE,4,41.17,-96.07,8.0,267
1975,6,13,OK,3,36.12,-97.12,5.1,440
1975,6,13,IL,3,40.68,-90.25,6.6,1300
1975,6,15,NE,3,41.35,-97.95,63.2,200
1975,6,18,NE,3,40.37,-100.37,15.0,10
1975,6,18,NE,3,40.55,-100.35,21.9,10
1975,6,18,NE,3,40.95,-100.18,9.4,10
1975,6,18,NE,3,41.07,-100.17,28.4,10
1975,6,18,NE,4,41.35,-100.22,15.2,10
1975,6,25,WY,3,44.23,-104.35,11.5,440
1975,6,28,MN,4,46.87,-96.73,5.4,1320
1975,6,28,MN,3,46.87,-96.58,2.3,1760
1975,6,29,ND,4,46.53,-102.97,68.0,880
1975,6,4,WI,3,43.23,-89.23,2.3,33
1975,7,23,IL,3,40.55,-90.33,11.1,2630
1975,7,23,IL,3,40.57,-90.18,14.0,2630
1976,2,18,MS,3,32.55,-89.63,27.3,200
1976,2,21,MO,3,36.72,-90.48,23.7,300
1976,3,12,IL,3,41.63,-88.35,22.6,30
1976,3,12,IL,3,41.0,-87.7,38.5,250
1976,3,12,IN,3,41.7,-86.97,12.6,200
1976,3,12,IN,3,41.28,-86.65,12.1,40
1976,3,12,AL,3,32.58,-86.92,16.5,100
1976,3,12,AL,3,32.62,-86.07,4.9,400
1976,3,20,IL,3,39.42,-89.67,8.8,27
1976,3,20,IL,4,39.8,-88.8,63.7,800
1976,3,20,IN,4,40.47,-87.0,16.7,300
1976,3,20,LA,3,32.98,-91.32,4.6,50
1976,3,20,MI,4,42.52,-83.42,3.8,117
1976,3,20,MI,3,42.7,-82.97,17.1,100
1976,3,20,MS,3,33.6,-89.18,49.4,1400
1976,3,20,AL,3,34.22,-86.73,9.3,100
1976,3,20,AL,3,33.97,-86.62,19.2,40
1976,3,21,VA,3,38.35,-78.35,5.6,33
1976,3,21,PA,3,40.98,-75.18,0.5,100
1976,3,26,OK,4,34.77,-95.08,10.7,440
1976,3,26,OK,5,35.2,-94.7,11.9,440
1976,3,26,MO,3,37.03,-94.18,29.1,40
1976,3,26,AR,3,35.05,-93.42,16.1,100
1976,3,26,AR,3,35.05,-91.37,9.6,70
1976,3,26,MS,4,31.78,-90.02,18.5,880
1976,3,27,MS,3,30.97,-88.67,13.9,300
1976,3,29,MS,4,32.58,-90.22,22.3,880
1976,3,29,MS,4,31.78,-90.65,126.5,880
1976,3,29,AR,3,34.87,-92.17,17.2,100
1976,3,29,AR,3,35.55,-92.13,16.5,50
1976,3,30,MI,3,44.13,-84.22,11.4,100
1976,3,30,MI,3,44.27,-83.93,6.4,117
1976,3,30,MS,3,31.67,-91.18,31.7,1583
1976,3,4,IL,3,41.2,-89.57,0.8,100
1976,3,8,TX,3,29.37,-95.43,12.7,200
1976,4,15,TX,3,32.03,-100.1,9.9,10
1976,4,17,KS,4,37.07,-98.53,19.5,100
1976,4,17,TX,3,33.87,-99.5,14.7,150
1976,4,17,OK,4,34.88,-98.52,32.9,440
1976,4,19,TX,3,33.75,-97.58,10.4,373
1976,4,19,TX,5,31.72,-99.07,10.5,440
1976,4,19,TX,3,32.07,-98.88,2.2,250
1976,4,24,MS,3,34.28,-90.68,24.6,300
1976,4,29,TX,3,28.25,-97.68,1.0,33
1976,5,13,MS,3,34.92,-88.3,10.1,300
1976,5,25,TX,3,32.0,-97.13,0.1,10
1976,5,25,TX,3,32.57,-99.68,20.3,300
1976,5,26,TX,3,32.52,-99.65,1.0,300
1976,5,26,TX,3,32.4,-97.45,3.8,100
1976,5,26,TX,4,32.27,-97.28,18.8,300
1976,5,26,TX,3,32.9,-96.85,4.5,150
1976,5,26,TX,3,31.13,-97.53,2.0,100
1976,5,30,TX,3,31.23,-99.43,3.6,500
1976,6,13,IA,3,41.72,-94.1,17.9,100
1976,6,13,IA,5,41.93,-93.87,21.3,880
1976,6,13,IA,3,42.08,-93.73,0.1,333
